name,division,class_name,order_name,family,sub_family,tribe,genus,authority
deserti,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,Myoporeae,Eremophila,a3349
divaricata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a3568
duttonii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a3694
elderi,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a3778
exotrachys,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a4095
freelingii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a4548
gibsonii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a4704
gilesii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a4719
glabra,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a4759
goodwinii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a4908
latrobei,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a6238
longifolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a6650
macdonnellii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a6788
macgillivrayi,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a6793
maculata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a6879
mitchellii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a7334
mitchellii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,Myoporeae,Eremophila,a7335
oppositifolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a8215
polyclada,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a9092
pterocarpa,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a9369
rotundifolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a10119
scoparia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a10493
serrulata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a10649
sturtii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a11258
subfloccosa,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a11315
turtonii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a12037
verrucosa,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a12291
willsii,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Eremophila,a12628
elatinoides,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Glossostigma,a3759
peruviana,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Gratiola,a8810
dentata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Hebenstretia,a3304
australis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Limosella,a1168
curdieana,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Limosella,a3032
pelisseriana,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Linaria,a8706
moschatus,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Mimulus,a7494
repens,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Mimulus,a9862
acuminatum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a126
batei,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a1316
betcheanum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a1384
boninense,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a1550
debile,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a3176
debilis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a3187
insulare,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a5721
laetum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a6025
montanum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a7440
parviflorum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a8565
parvifolium,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a8584
platycarpum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a8999
sandwicense,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a10313
viscosum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Myoporum,a12488
azurea,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Nemesia,a1210
karroensis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Nemesia,a5942
tomentosa,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Paulownia,a11784
hispida,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Scrophularia,a5377
laevigata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Scrophularia,a6039
marilandica,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Scrophularia,a6978
humilis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Scutellaria,a5491
blattaria,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Verbascum,a1525
nigrum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Verbascum,a7793
thapsus,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Verbascum,a11696
thaspus,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Verbascum,a11697
virgatum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Verbascum,a12412
anagallis-aquatica,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a492
arvensis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a874
austriaca,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a1173
buxifolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a1802
calycina,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a1895
catenata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a2158
chamaedrys,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a2242
cymbalaria,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a3098
derwentiana,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a3347
filiformis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a4269
gracilis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a4957
grosserrata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a5091
grosseserrata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a5093
hederaefolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a5218
notabilis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a7878
officinalis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a8148
peregina,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a8764
peregrina,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a8766
perfoliata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a8777
persica,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a8800
plebeia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a9024
plebeja,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a9027
plebia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a9028
propinqua,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a9303
salicifolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a10282
serpyllifolia,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a10630
sobolifera,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a10844
speciosa,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a10914
spicata,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a10973
subtilis,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a11362
verna,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronica,a12276
virginicum,Div4,Cls8,Scrophulariaceaeord,Scrophulariaceae,,,Veronicastrum,a12443
cathedrifolia,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a2165
confusa,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a2634
denudata,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a3331
distans,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a3540
firmula,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a4297
flabellatum,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a4323
gracillima,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a4966
kraussiana,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a5980
longipinna,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a6674
molliceps,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a7352
pallescens,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a8365
porphryospora,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a9162
rupestris,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a10228
serpens,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a10620
sertata,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a10654
uliginosa,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a12049
versicolor,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a12297
viridangula,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a12447
vogelii,Div4,Cls8,Selaginellaceaeord,Selaginellaceae,,,Selaginella,a12509
amoenum,Div4,Cls8,Sematophyllaceaeord,Sematophyllaceae,,,Rhaphidorrhynchium,a468
uncinatum,Div4,Cls8,Sematophyllaceaeord,Sematophyllaceae,,,Sematophyllum,a12102
extenuata,Div4,Cls8,Sematophyllaceaeord,Sematophyllaceae,,,Wijkia,a4105
altissima,Div4,Cls8,Simaroubaceaeord,Simaroubaceae,,,Ailanthus,a403
triphysa,Div4,Cls8,Simaroubaceaeord,Simaroubaceae,,,Ailanthus,a11954
javanica,Div4,Cls8,Simaroubaceaeord,Simaroubaceae,,,Brucea,a5862
bidwillii,Div4,Cls8,Simaroubaceaeord,Simaroubaceae,,,Quassia,a1426
australis,Div4,Cls8,Smilacaceaeord,Smilacaceae,,,Smilax,a1169
glyciphylla,Div4,Cls8,Smilacaceaeord,Smilacaceae,,,Smilax,a4893
herbacea,Div4,Cls8,Smilacaceaeord,Smilacaceae,,,Smilax,a5253
kraussiana,Div4,Cls8,Smilacaceaeord,Smilacaceae,,,Smilax,a5981
laurifolia,Div4,Cls8,Smilacaceaeord,Smilacaceae,,,Smilax,a6245
rotundifolia,Div4,Cls8,Smilacaceaeord,Smilacaceae,,,Smilax,a10120
ilicifolia,Div4,Cls8,Solanaceaeord,Solanaceae,,,Anthocercis,a5567
littorea,Div4,Cls8,Solanaceaeord,Solanaceae,,,Anthocercis,a6582
myoporoides,Div4,Cls8,Solanaceaeord,Solanaceae,,,Anthotroche,a7634
parviflora,Div4,Cls8,Solanaceaeord,Solanaceae,,,Calibrachoa,a8555
frutescens,Div4,Cls8,Solanaceaeord,Solanaceae,,,Capsicum,a4562
aurantiacum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Cestrum,a986
elegans,Div4,Cls8,Solanaceaeord,Solanaceae,,,Cestrum,a3795
nocturnum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Cestrum,a7848
parqui,Div4,Cls8,Solanaceaeord,Solanaceae,,,Cestrum,a8515
albicans,Div4,Cls8,Solanaceaeord,Solanaceae,,,Cyphanthera,a295
myosotidea,Div4,Cls8,Solanaceaeord,Solanaceae,,,Cyphanthera,a7636
ferox,Div4,Cls8,Solanaceaeord,Solanaceae,,,Datura,a4197
leichhardtii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Datura,a6314
stramonium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Datura,a11180
wrightii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Datura,a12655
hopwoodii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Duboisia,a5430
leichhardtii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Duboisia,a6315
myoporoides,Div4,Cls8,Solanaceaeord,Solanaceae,,,Duboisia,a7635
albus,Div4,Cls8,Solanaceaeord,Solanaceae,,,Hyoscyamus,a328
australe,Div4,Cls8,Solanaceaeord,Solanaceae,,,Lycium,a1056
barbarum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Lycium,a1276
barbatum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Lycium,a1287
ferocissimum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Lycium,a4195
physalodes,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicandra,a8878
benthamiana,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a1368
debneyi,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a3190
glauca,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a4820
goodspeedii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a4907
gossei,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a4914
maritima,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a7000
megalosiphon,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a7075
occidentalis,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a8074
simulans,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a10800
suaveolens,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a11279
tabacum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a11471
velutina,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nicotiana,a12236
hippomanica,Div4,Cls8,Solanaceaeord,Solanaceae,,,Nierembergia,a5327
axillaris,Div4,Cls8,Solanaceaeord,Solanaceae,,,Petunia,a1204
hybrida,Div4,Cls8,Solanaceaeord,Solanaceae,,,Petunia,a5510
angulata,Div4,Cls8,Solanaceaeord,Solanaceae,,,Physalis,a534
ixocarpa,Div4,Cls8,Solanaceaeord,Solanaceae,,,Physalis,a5813
minima,Div4,Cls8,Solanaceaeord,Solanaceae,,,Physalis,a7268
peruviana,Div4,Cls8,Solanaceaeord,Solanaceae,,,Physalis,a8811
virginiana,Div4,Cls8,Solanaceaeord,Solanaceae,,,Physalis,a12431
origanifolia,Div4,Cls8,Solanaceaeord,Solanaceae,,,Salpichroa,a8256
acanthodapis,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a24
amblymerum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a434
americanum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a452
asymmetriphyllum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a932
aviculare,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a1193
beaugleholei,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a1334
biflorum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a1441
brownii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a1741
callium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a1875
campanulatum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a1926
capsicoides,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2080
chenopodinum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2272
chenopodioides,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2273
chrysotrichum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2337
cinereum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2392
coactiliferum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2459
corifolium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a2747
cunninghamii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3014
curvicuspe,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3048
densevestitum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3274
dioicum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3471
discolor,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3510
ditrichum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3558
dulcamara,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3674
echinatum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3706
elaeagnifolium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3747
elegans,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3796
ellipticum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3831
eremophilum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3910
erianthum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a3923
esculentum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a4003
esuriale,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a4010
ferocissimum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a4196
furfuraceum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a4610
glandulosum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a4798
hapalum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a5182
hystrix,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a5554
inaequilaterum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a5602
jasminoides,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a5857
laciniatum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6012
lacunarium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6018
lasiophyllum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6181
laxum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6289
limitare,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6465
linearifolium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6494
linnaeanum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6551
macoorai,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a6807
mauritianum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7030
melangena,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7095
melanospermum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7107
mitchellianum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7319
nemophilum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7713
neoanglicum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7728
nigrum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7794
nobile,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a7840
oligacanthum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a8173
opacum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a8198
orbiculatum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a8226
parvifolium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a8585
petrophilum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a8840
prinophyllum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a9232
pseudocapsicum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a9351
puguinculiferum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a9421
quadriloculatum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a9626
radicans,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a9710
rostratum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a10098
sarrachoides,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a10347
seaforthianum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a10516
shirleyanum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a10717
simile,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a10768
sisymbriifolium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a10825
sporadotrichum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a11033
stelligerum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a11094
sturtianum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a11255
torvum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a11818
triflorum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a11910
tuberosum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a12012
vescum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a12319
vicinum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a12339
violaceum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a12388
viridifolium,Div4,Cls8,Solanaceaeord,Solanaceae,,,Solanum,a12457
esculentum,Div4,Cls8,Solanaceaeord,Solanaceae,,,Soolanum,a4004
jamesonii,Div4,Cls8,Solanaceaeord,Solanaceae,,,Streptosolen,a5831
melanocarpus,Div4,Cls8,Sphaerophoraceaeord,Sphaerophoraceae,,,Sphaerophorus,a7101
tener,Div4,Cls8,Sphaerophoraceaeord,Sphaerophoraceae,,,Sphaerophorus,a11534
cristatum,Div4,Cls8,Sphagnaceaeord,Sphagnaceae,,,Sphagnum,a2916
vieillardii,Div4,Cls8,Spiridentaceaeord,Spiridentaceae,,,Spiridens,a12349
praecox,Div4,Cls8,Stachyuraceaeord,Stachyuraceae,,,Stachyurus,a9191
japonica,Div4,Cls8,Staphyleaceaeord,Staphyleaceae,,,Euscaphis,a5845
trifolia,Div4,Cls8,Staphyleaceaeord,Staphyleaceae,,,Staphylea,a11914
arguta,Div4,Cls8,Staphyleaceaeord,Staphyleaceae,,,Turpinia,a775
glaberrima,Div4,Cls8,Staphyleaceaeord,Staphyleaceae,,,Turpinia,a4740
corticatulum,Div4,Cls8,Stereocaulaceaeord,Stereocaulaceae,,,Stereocaulon,a2785
ramulosum,Div4,Cls8,Stereocaulaceaeord,Stereocaulaceae,,,Stereocaulon,a9758
dissimilis,Div4,Cls8,Stictaceaeord,Stictaceae,,,Pseudocyphellaria,a3523
laricifolium,Div4,Cls8,Stylidiacaeaeord,Stylidiacaeae,,,Stylidium,a6172
novae-zelandiae,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Donatia,a7905
dubia,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Levenhookia,a3664
colensoi,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Phyllachne,a2503
brachyphyllum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a1604
brunonianum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a1748
calcaratum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a1848
ciliatum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a2372
debile,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a3177
despectum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a3353
eglandulosum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a3738
eriorhizum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a3966
fissilobium,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a4304
graminifolium,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a4983
laricifolium,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a6173
leptorrhizum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a6387
lineare,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a6487
ornatum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a8264
paniculatum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a8466
productum,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidium,a9276
debile,Div4,Cls8,Stylidiaceaeord,Stylidiaceae,,,Stylidum,a3178
pentastylis,Div4,Cls8,Surianaceaeord,Surianaceae,,,Cadellia,a8754
monostylis,Div4,Cls8,Surianaceaeord,Surianaceae,,,Guilfoylia,a7408
australe,Div4,Cls8,Surianaceaeord,Surianaceae,,,Stylobasium,a1057
spathulatum,Div4,Cls8,Surianaceaeord,Surianaceae,,,Stylobasium,a10897
maritima,Div4,Cls8,Surianaceaeord,Surianaceae,,,Suriana,a7001
pentastylis,Div4,Cls8,Surianiaceaeord,Surianiaceae,,,Cadellia,a8755
baeuerlenii,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a1228
candelabrum,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a1986
chinensis,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a2306
crassifolia,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a2849
granadensis,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a4986
neriifolia,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a7740
paucistaminea,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a8653
stawellii,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a11080
thwaitesii,Div4,Cls8,Symplocaceaeord,Symplocaceae,,,Symplocos,a11720
calomelanos,Div4,Cls8,Taenitidaceaeord,Taenitidaceae,,,Pityrogramma,a1877
anglica,Div4,Cls8,Tamaricaceaeord,Tamaricaceae,,,Tamarix,a527
aphylla,Div4,Cls8,Tamaricaceaeord,Tamaricaceae,,,Tamarix,a648
juniperina,Div4,Cls8,Tamaricaceaeord,Tamaricaceae,,,Tamarix,a5923
parviflora,Div4,Cls8,Tamaricaceaeord,Tamaricaceae,,,Tamarix,a8556
baccata,Div4,Cls8,Taxaceaeord,Taxaceae,,,Taxus,a1216
nucifera,Div4,Cls8,Taxaceaeord,Taxaceae,,,Torreya,a7915
fulgens,Div4,Cls9,Teloschistaceaeord,Teloschistaceae,,,Caloplaca,a4585
